date,sell_quantity,sell_value,buy_quantity,buy_value,daily_balance,inventory,avg_temperature,precipitation,incc,fuel_price,is_holiday,no_sales,price_margin,rolling_mean_sell_value,rolling_mean_buy_value,rolling_std_sell_value,sell_quantity_lag_1,sell_quantity_lag_7,inventory_lag_1,avg_inventory_rolling,inventory_turnover,avg_sell_quantity_last_7d,sell_value_pct_change,buy_value_pct_change,is_moderate_rain,is_heavy_rain,precip_bin,temperature_bin,month,is_weekend,quarter,days_until_holiday,fuel_price_lag_30,fuel_price_lag_60,rolling_mean_fuel_price,fuel_price_pct_change,fuel_price_vs_buy_value,incc_lag_month,incc_lag_2_month,incc_monthly_change,sell_value_pct_vs_incc,sell_quantity_log,temperature_bin_encoded,preciptation_bin_encoded
2024-05-25,8.0,34.5,0.0,28.72,-8,579,19.3,1.4,0.0086,5.97,0,0,1.2012534818941505,35.13,28.72,1.3868309197591437,78.0,1.0,587.0,696.2857142857143,0.01362862007899724,71.57142857142857,-0.06045751633986929,0.0,0,0,light,optimal,5,True,2,45.0,6.0,6.0,5.97,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.06905751633986928,2.1972245773362196,1,1
2024-05-26,0.0,,0.0,28.72,0,579,16.2,16.1,0.0086,5.98,0,1,,35.610000000000014,28.72,,8.0,0.0,579.0,664.7142857142857,0.0,71.57142857142857,0.0,0.0,0,1,heavy,optimal,5,True,2,44.0,6.0,6.0,5.973333333333334,0.0016750418760469454,0.0016750418760469454,0.0052,0.0028,0.0034000000000000002,-0.0086,0.0,1,3
2024-05-27,168.0,36.48,520.0,28.49,352,931,19.1,5.4,0.0086,5.98,0,0,1.2804492804492804,35.49000000000001,28.64333333333333,,0.0,133.0,579.0,702.4285714285714,0.2901554399133758,76.57142857142857,0.05739130434782602,-0.008008356545960993,1,0,moderate,optimal,5,False,2,43.0,6.0,6.0,5.976666666666667,0.0,0.008008356545960993,0.0052,0.0028,0.0034000000000000002,0.048791304347826026,5.1298987149230735,1,2
2024-05-28,89.0,34.79,0.0,28.49,-89,144,15.3,0.0,0.0086,5.98,0,0,1.221130221130221,35.635000000000005,28.566666666666663,,168.0,89.0,931.0,600.4285714285714,0.09559613308743702,76.57142857142857,-0.0463267543859649,0.0,0,0,no rain,optimal,5,False,2,42.0,5.99,6.0,5.98,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.05492675438596489,4.499809670330265,1,0
2024-05-29,183.0,32.79,280.0,28.72,97,241,13.0,0.0,0.0086,5.98,0,0,1.1417130919220055,34.68666666666667,28.566666666666663,1.8471690050813736,89.0,140.0,144.0,532.2857142857143,1.2708333245081018,82.71428571428571,-0.05748778384593278,0.008073008073008037,0,0,no rain,optimal,5,False,2,41.0,5.99,6.0,5.98,0.0,-0.008073008073008037,0.0052,0.0028,0.0034000000000000002,-0.06608778384593278,5.214935757608986,1,0
2024-05-30,0.0,,0.0,28.72,0,241,14.1,0.0,0.0086,5.98,0,1,,33.790000000000006,28.643333333333334,,183.0,53.0,241.0,471.7142857142857,0.0,75.14285714285714,0.0,0.0,0,0,no rain,optimal,5,False,2,40.0,5.99,5.98,5.98,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.0086,0.0,1,0
2024-05-31,89.0,37.23,0.0,28.72,-89,152,14.9,0.0,0.0086,5.98,0,0,1.296309192200557,35.010000000000005,28.72,,0.0,78.0,241.0,409.57142857142856,0.3692946042767859,76.71428571428571,0.13540713632204926,0.0,0,0,no rain,optimal,5,False,2,39.0,5.99,5.98,5.98,0.0,0.0,0.0086,0.0052,0.0,0.12680713632204926,4.499809670330265,1,0
2024-06-01,3.0,35.9,0.0,28.72,-3,149,17.7,0.0,0.0070999999999999,5.98,0,0,1.25,36.565000000000005,28.72,,89.0,8.0,152.0,348.14285714285717,0.019736841975415514,76.0,-0.0357238785925329,0.0,0,0,no rain,optimal,6,True,2,38.0,5.99,5.98,5.98,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.042823878592532796,1.3862943611198906,1,0
2024-06-02,0.0,,0.0,28.72,0,149,19.9,0.0,0.0070999999999999,5.96,0,1,,36.565000000000005,28.72,,3.0,0.0,149.0,286.7142857142857,0.0,76.0,0.0,0.0,0,0,no rain,optimal,6,True,2,37.0,5.99,5.98,5.973333333333334,-0.0033444816053512794,-0.0033444816053512794,0.0086,0.0052,-0.0015000000000001002,-0.0070999999999999,0.0,1,0
2024-06-03,140.0,36.57,240.0,28.26,100,249,21.4,0.0,0.0070999999999999,5.96,0,0,1.2940552016985138,36.23500000000001,28.566666666666666,,0.0,168.0,149.0,189.28571428571428,0.9395973091302194,72.0,0.018662952646239628,-0.016016713091921875,0,0,no rain,optimal,6,False,2,36.0,5.99,5.98,5.966666666666668,0.0,0.016016713091921875,0.0086,0.0052,-0.0015000000000001002,0.011562952646239728,4.948759890378168,1,0
2024-06-04,183.0,35.08,0.0,28.26,-183,66,19.7,0.0,0.0070999999999999,5.96,0,0,1.2413305024769992,35.825,28.413333333333338,,140.0,89.0,249.0,178.14285714285714,0.7349397560845793,85.42857142857143,-0.04074377905386939,0.0,0,0,no rain,optimal,6,False,2,35.0,5.99,5.98,5.96,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.04784377905386929,5.214935757608986,1,0
2024-06-05,55.0,35.4,640.0,28.4,585,651,19.1,0.0,0.0070999999999999,5.96,0,0,1.2464788732394367,35.68333333333334,28.30666666666667,0.784368110859517,183.0,183.0,66.0,236.71428571428572,0.8333333207070709,67.14285714285714,0.009122006841505215,0.004953998584571684,0,0,no rain,optimal,6,False,2,34.0,5.99,5.98,5.96,0.0,-0.004953998584571684,0.0086,0.0052,-0.0015000000000001002,0.002022006841505315,4.02535169073515,1,0
2024-06-06,146.0,35.52,0.0,28.4,-146,505,21.0,0.0,0.0070999999999999,5.96,0,0,1.2507042253521128,35.33333333333334,28.353333333333335,0.22744962812305486,55.0,0.0,651.0,274.42857142857144,0.22427035295811007,88.0,0.003389830508474745,0.0,0,0,no rain,optimal,6,False,2,33.0,5.99,5.98,5.96,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.003710169491525155,4.990432586778736,1,0
2024-06-07,125.0,35.35,0.0,28.4,-125,380,21.1,0.0,0.0070999999999999,5.96,0,0,1.244718309859155,35.42333333333334,28.4,0.08736894948045622,146.0,89.0,505.0,307.0,0.2475247519850995,93.14285714285714,-0.004786036036036112,0.0,0,0,no rain,optimal,6,False,2,32.0,5.99,5.98,5.96,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.011886036036036012,4.836281906951478,1,0
2024-06-08,27.0,34.4,0.0,28.4,-27,353,21.2,0.0,0.0070999999999999,5.96,0,0,1.2112676056338028,35.09,28.4,0.6035726965328772,125.0,3.0,380.0,336.14285714285717,0.07105263139196676,96.57142857142857,-0.026874115983026914,0.0,0,0,no rain,optimal,6,True,2,31.0,5.99,5.98,5.96,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.03397411598302681,3.332204510175204,1,0
2024-06-09,0.0,,0.0,28.4,0,353,21.9,0.0,0.0070999999999999,6.0,0,1,,34.875,28.4,,27.0,0.0,353.0,365.2857142857143,0.0,96.57142857142857,0.0,0.0,0,0,no rain,optimal,6,True,2,30.0,5.99,5.98,5.973333333333334,0.006711409395973256,0.006711409395973256,0.0086,0.0052,-0.0015000000000001002,-0.0070999999999999,0.0,1,0
2024-06-10,45.0,37.47,0.0,28.4,-45,308,22.4,0.0,0.0070999999999999,6.0,0,0,1.3193661971830986,35.935,28.4,,0.0,140.0,353.0,373.7142857142857,0.12747875317994686,83.0,0.08924418604651163,0.0,0,0,no rain,optimal,6,False,2,29.0,5.99,5.98,5.986666666666667,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,0.08214418604651173,3.828641396489095,1,0
2024-06-11,76.0,31.59,280.0,28.72,204,512,22.0,0.0,0.0070999999999999,6.0,0,0,1.0999303621169916,34.53000000000001,28.506666666666664,,45.0,183.0,308.0,437.42857142857144,0.24675324595209985,67.71428571428571,-0.15692554043234586,0.011267605633802802,0,0,no rain,optimal,6,False,2,28.0,5.99,5.98,6.0,0.0,-0.011267605633802802,0.0086,0.0052,-0.0015000000000001002,-0.16402554043234577,4.343805421853684,1,0
2024-06-12,154.0,36.76,280.0,28.72,126,638,21.6,0.0,0.0070999999999999,6.0,0,0,1.2799442896935933,35.27333333333333,28.613333333333333,3.2095534476517606,76.0,55.0,512.0,435.57142857142856,0.30078124941253664,81.85714285714286,0.163659385881608,0.0,0,0,no rain,optimal,6,False,2,27.0,5.99,5.98,6.0,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,0.1565593858816081,5.043425116919247,1,0
2024-06-13,105.0,35.64,0.0,28.72,-105,533,21.9,0.0,0.0070999999999999,6.0,0,0,1.2409470752089138,34.663333333333334,28.72,2.719859064976211,154.0,146.0,638.0,439.57142857142856,0.1645768022498796,76.0,-0.030467899891186034,0.0,0,0,no rain,optimal,6,False,2,26.0,5.99,5.99,6.0,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.03756789989118593,4.663439094112067,1,0
2024-06-14,60.0,34.92,280.0,28.72,220,753,22.1,0.0,0.0070999999999999,6.0,0,0,1.2158774373259054,35.77333333333333,28.72,0.9272180613713998,105.0,125.0,533.0,492.85714285714283,0.11257035626159408,66.71428571428571,-0.02020202020202022,0.0,0,0,no rain,optimal,6,False,2,25.0,5.99,5.99,6.0,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.02730202020202012,4.110873864173311,1,0
2024-06-15,11.0,35.7,0.0,28.72,-11,742,22.7,0.0,0.0070999999999999,6.0,0,0,1.2430362116991645,35.42000000000001,28.72,0.43405068828419774,60.0,27.0,753.0,548.4285714285714,0.014608233712339663,64.42857142857143,0.022336769759450092,0.0,0,0,no rain,optimal,6,True,2,24.0,5.99,5.99,6.0,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,0.015236769759450193,2.4849066497880004,1,0
2024-06-16,0.0,,0.0,28.72,0,742,22.9,0.0,0.0070999999999999,6.0,0,1,,35.31000000000001,28.72,,11.0,0.0,742.0,604.0,0.0,64.42857142857143,0.0,0.0,0,0,no rain,optimal,6,True,2,23.0,5.99,5.99,6.0,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.0070999999999999,0.0,1,0
2024-06-17,175.0,35.9,0.0,28.72,-175,567,21.7,0.0,0.0070999999999999,6.0,0,0,1.25,35.80000000000001,28.72,,0.0,45.0,742.0,641.0,0.2358490562859177,83.0,0.0056022408963585235,0.0,0,0,no rain,optimal,6,False,2,22.0,5.99,5.99,6.0,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.0014977591036413763,5.170483995038151,1,0
2024-06-18,170.0,36.78,200.0,28.26,30,597,20.9,0.0,0.0070999999999999,6.0,0,0,1.3014861995753715,36.34,28.566666666666666,,175.0,76.0,567.0,653.1428571428571,0.299823632628177,96.42857142857143,0.024512534818941667,-0.016016713091921875,0,0,no rain,optimal,6,False,2,21.0,5.97,5.99,6.0,0.0,0.016016713091921875,0.0086,0.0052,-0.0015000000000001002,0.01741253481894177,5.14166355650266,1,0
2024-06-19,188.0,36.81,0.0,28.26,-188,409,21.7,0.0,0.0070999999999999,6.0,0,0,1.302547770700637,36.49666666666667,28.413333333333338,0.5169461609620353,170.0,154.0,597.0,620.4285714285714,0.3149078721693335,101.28571428571429,0.0008156606851550396,0.0,0,0,no rain,optimal,6,False,2,20.0,5.97,5.99,6.0,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.00628433931484486,5.241747015059643,1,0
2024-06-20,71.0,35.87,240.0,28.26,169,578,21.9,0.0,0.0070999999999999,6.0,0,0,1.2692852087756545,36.48666666666667,28.26,0.5342596122985414,188.0,105.0,409.0,626.8571428571429,0.17359413160490433,96.42857142857143,-0.0255365389839719,0.0,0,0,no rain,optimal,6,False,2,19.0,5.97,6.0,6.0,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.0326365389839718,4.276666119016055,1,0
2024-06-21,246.0,36.34,560.0,30.9,314,892,20.7,0.0,0.0070999999999999,6.0,0,0,1.1760517799352752,36.34,29.14,0.47000000000004977,71.0,60.0,578.0,646.7142857142857,0.4256055355958382,123.0,0.013102871480345835,0.09341825902335454,0,0,no rain,optimal,6,False,2,18.0,5.97,6.0,6.0,0.0,-0.09341825902335454,0.0086,0.0052,-0.0015000000000001002,0.006002871480345935,5.5093883366279774,1,0
2024-06-22,0.0,,0.0,30.9,0,892,21.7,0.0,0.0070999999999999,6.0,0,1,,36.105000000000004,30.02,,246.0,11.0,892.0,668.1428571428571,0.0,121.42857142857143,0.0,0.0,0,0,no rain,optimal,6,True,2,17.0,5.97,6.0,6.0,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.0070999999999999,0.0,1,0
2024-06-23,0.0,,0.0,30.9,0,892,23.0,0.0,0.0070999999999999,5.99,0,1,,36.34,30.9,,0.0,0.0,892.0,689.5714285714286,0.0,121.42857142857143,0.0,0.0,0,0,no rain,optimal,6,True,2,16.0,5.97,6.0,5.996666666666667,-0.0016666666666665941,-0.0016666666666665941,0.0086,0.0052,-0.0015000000000001002,-0.0070999999999999,0.0,1,0
2024-06-24,172.0,36.26,0.0,30.9,-172,720,23.9,0.0,0.0070999999999999,5.99,0,0,1.173462783171521,36.26,30.9,,0.0,175.0,892.0,711.4285714285714,0.19282511189145166,121.0,-0.0022014309301047197,0.0,0,0,no rain,optimal,6,False,2,15.0,5.97,6.0,5.993333333333333,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,-0.00930143093010462,5.153291594497779,1,0
2024-06-25,88.0,36.9,0.0,30.9,-88,632,22.6,0.0,0.0070999999999999,5.99,0,0,1.1941747572815533,36.580000000000005,30.9,,172.0,170.0,720.0,716.4285714285714,0.12222222205246913,109.28571428571429,0.01765030336458917,0.0,0,0,no rain,optimal,6,False,2,14.0,5.98,6.0,5.99,0.0,0.0,0.0086,0.0052,-0.0015000000000001002,0.01055030336458927,4.48863636973214,1,0
